Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
3212,1/9/25,14:40:12,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3213,1/9/25,14:40:14,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3214,1/9/25,14:40:16,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3215,1/9/25,14:40:18,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3216,1/9/25,14:40:20,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3217,1/9/25,14:40:22,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3218,1/9/25,14:40:24,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3219,1/9/25,14:40:26,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3221,1/9/25,14:40:32,89.9,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3222,1/9/25,14:40:34,89.9,T1 KTemp F,72.2,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3223,1/9/25,14:40:36,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3224,1/9/25,14:40:38,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3225,1/9/25,14:40:40,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3226,1/9/25,14:40:42,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3227,1/9/25,14:40:44,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3228,1/9/25,14:40:46,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3229,1/9/25,14:40:48,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3230,1/9/25,14:40:50,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3231,1/9/25,14:40:52,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3232,1/9/25,14:40:54,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3233,1/9/25,14:40:56,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3234,1/9/25,14:40:58,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3235,1/9/25,14:41:00,89.9,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3236,1/9/25,14:41:02,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3237,1/9/25,14:41:04,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3238,1/9/25,14:41:06,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3239,1/9/25,14:41:08,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3240,1/9/25,14:41:10,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3241,1/9/25,14:41:12,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3242,1/9/25,14:41:14,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3243,1/9/25,14:41:16,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3244,1/9/25,14:41:18,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3245,1/9/25,14:41:20,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3246,1/9/25,14:41:22,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3247,1/9/25,14:41:24,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3248,1/9/25,14:41:26,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3249,1/9/25,14:41:28,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3250,1/9/25,14:41:30,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3251,1/9/25,14:41:32,90.1,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
Place,Date,Time,Value,Unit,Value,Unit,Value,Unit,Value,Unit
1,1/9/25,14:46:04,90,T1 KTemp F,72.2,T2 KTemp F,222.4,T3 KTemp F,222.2,T4 KTemp F
2,1/9/25,14:46:06,90,T1 KTemp F,72.3,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
3,1/9/25,14:46:08,90.1,T1 KTemp F,72.4,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
4,1/9/25,14:46:10,90.1,T1 KTemp F,72.6,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
5,1/9/25,14:46:12,90.2,T1 KTemp F,72.7,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
6,1/9/25,14:46:14,90.3,T1 KTemp F,72.7,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
7,1/9/25,14:46:16,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
8,1/9/25,14:46:18,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
9,1/9/25,14:46:20,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
10,1/9/25,14:46:22,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
11,1/9/25,14:46:24,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
12,1/9/25,14:46:26,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
13,1/9/25,14:46:28,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
14,1/9/25,14:46:30,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
15,1/9/25,14:46:32,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
16,1/9/25,14:46:34,90.3,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
17,1/9/25,14:46:36,90.2,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
18,1/9/25,14:46:38,90.2,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
19,1/9/25,14:46:40,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
20,1/9/25,14:46:42,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
21,1/9/25,14:46:44,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
22,1/9/25,14:46:46,90.2,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
23,1/9/25,14:46:48,90.2,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
24,1/9/25,14:46:50,90.2,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
25,1/9/25,14:46:52,90.2,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
26,1/9/25,14:46:54,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
27,1/9/25,14:46:56,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
28,1/9/25,14:46:58,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
29,1/9/25,14:47:00,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
30,1/9/25,14:47:02,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
31,1/9/25,14:47:04,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
32,1/9/25,14:47:06,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
33,1/9/25,14:47:08,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
34,1/9/25,14:47:10,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
35,1/9/25,14:47:12,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
36,1/9/25,14:47:14,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
37,1/9/25,14:47:16,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
38,1/9/25,14:47:18,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
39,1/9/25,14:47:20,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
40,1/9/25,14:47:22,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
41,1/9/25,14:47:24,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
42,1/9/25,14:47:26,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
43,1/9/25,14:47:28,90.1,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
44,1/9/25,14:47:30,90,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
45,1/9/25,14:47:32,90,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
46,1/9/25,14:47:34,90,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
47,1/9/25,14:47:36,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
48,1/9/25,14:47:38,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
49,1/9/25,14:47:40,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
50,1/9/25,14:47:42,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
51,1/9/25,14:47:44,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
52,1/9/25,14:47:46,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
53,1/9/25,14:47:48,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
55,1/9/25,14:47:54,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
56,1/9/25,14:47:56,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
58,1/9/25,14:48:02,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
59,1/9/25,14:48:04,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
60,1/9/25,14:48:06,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
61,1/9/25,14:48:08,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
62,1/9/25,14:48:10,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
63,1/9/25,14:48:12,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
64,1/9/25,14:48:14,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
65,1/9/25,14:48:16,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
66,1/9/25,14:48:18,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
67,1/9/25,14:48:20,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
68,1/9/25,14:48:22,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
69,1/9/25,14:48:24,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
70,1/9/25,14:48:26,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
71,1/9/25,14:48:28,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
72,1/9/25,14:48:30,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
73,1/9/25,14:48:32,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
74,1/9/25,14:48:34,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
75,1/9/25,14:48:36,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
76,1/9/25,14:48:38,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
77,1/9/25,14:48:40,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
78,1/9/25,14:48:42,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
79,1/9/25,14:48:44,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
80,1/9/25,14:48:46,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
81,1/9/25,14:48:48,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
82,1/9/25,14:48:50,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
83,1/9/25,14:48:52,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
84,1/9/25,14:48:54,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
85,1/9/25,14:48:56,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
86,1/9/25,14:48:58,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
87,1/9/25,14:49:00,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
88,1/9/25,14:49:02,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
89,1/9/25,14:49:04,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
90,1/9/25,14:49:06,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
91,1/9/25,14:49:08,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
92,1/9/25,14:49:10,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
93,1/9/25,14:49:12,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
94,1/9/25,14:49:14,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
95,1/9/25,14:49:16,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
96,1/9/25,14:49:18,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
97,1/9/25,14:49:20,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
98,1/9/25,14:49:22,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
99,1/9/25,14:49:24,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
100,1/9/25,14:49:26,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
101,1/9/25,14:49:28,89.9,T1 KTemp F,72.8,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
102,1/9/25,14:49:30,89.9,T1 KTemp F,72.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
103,1/9/25,14:49:32,89.9,T1 KTemp F,72.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
104,1/9/25,14:49:34,89.9,T1 KTemp F,72.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
105,1/9/25,14:49:36,89.9,T1 KTemp F,72.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
106,1/9/25,14:49:38,89.9,T1 KTemp F,72.9,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
107,1/9/25,14:49:40,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
108,1/9/25,14:49:42,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
109,1/9/25,14:49:44,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
110,1/9/25,14:49:46,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
111,1/9/25,14:49:48,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
112,1/9/25,14:49:50,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
113,1/9/25,14:49:52,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
114,1/9/25,14:49:54,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
115,1/9/25,14:49:56,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
116,1/9/25,14:49:58,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
117,1/9/25,14:50:00,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
118,1/9/25,14:50:02,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
119,1/9/25,14:50:04,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
120,1/9/25,14:50:06,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
121,1/9/25,14:50:08,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
122,1/9/25,14:50:10,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
123,1/9/25,14:50:12,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
124,1/9/25,14:50:14,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
125,1/9/25,14:50:16,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
126,1/9/25,14:50:18,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
127,1/9/25,14:50:20,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
128,1/9/25,14:50:22,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
129,1/9/25,14:50:24,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
130,1/9/25,14:50:26,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
131,1/9/25,14:50:28,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
132,1/9/25,14:50:30,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
133,1/9/25,14:50:32,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
134,1/9/25,14:50:34,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
135,1/9/25,14:50:36,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
136,1/9/25,14:50:38,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
137,1/9/25,14:50:40,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
138,1/9/25,14:50:42,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
139,1/9/25,14:50:44,89.9,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
140,1/9/25,14:50:46,90,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
141,1/9/25,14:50:48,90,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
142,1/9/25,14:50:50,90,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
143,1/9/25,14:50:52,90,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
144,1/9/25,14:50:54,90,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
145,1/9/25,14:50:56,90,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
146,1/9/25,14:50:58,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
147,1/9/25,14:51:00,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
148,1/9/25,14:51:02,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
149,1/9/25,14:51:04,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
150,1/9/25,14:51:06,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
151,1/9/25,14:51:08,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
152,1/9/25,14:51:10,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
153,1/9/25,14:51:12,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
154,1/9/25,14:51:14,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
155,1/9/25,14:51:16,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
156,1/9/25,14:51:18,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
157,1/9/25,14:51:20,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
158,1/9/25,14:51:22,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
159,1/9/25,14:51:24,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
160,1/9/25,14:51:26,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
161,1/9/25,14:51:28,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
162,1/9/25,14:51:30,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
163,1/9/25,14:51:32,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
164,1/9/25,14:51:34,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
165,1/9/25,14:51:36,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
166,1/9/25,14:51:38,90.1,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
167,1/9/25,14:51:40,90.2,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
168,1/9/25,14:51:42,90.2,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
169,1/9/25,14:51:44,90.2,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
170,1/9/25,14:51:46,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
171,1/9/25,14:51:48,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
172,1/9/25,14:51:50,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
173,1/9/25,14:51:52,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
174,1/9/25,14:51:54,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
175,1/9/25,14:51:56,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
176,1/9/25,14:51:58,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
177,1/9/25,14:52:00,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
178,1/9/25,14:52:02,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
179,1/9/25,14:52:04,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
180,1/9/25,14:52:06,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
181,1/9/25,14:52:08,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
182,1/9/25,14:52:10,90.3,T1 KTemp F,73,T2 KTemp F,9999,T3 KTemp F,9999,T4 KTemp F
